cue_index,memory_seed,target,rho,mask_index,level,target_ipr,softmax_alpha,sparsemax_alpha,softmax_achieved_ipr,sparsemax_achieved_ipr,pair_relative_error,pair_status,included
64,2,0,0.4,0,middle,16.0,16.870607259276944,0.7323338372368244,15.999999999999996,16.000000000000004,4.440892098500626e-16,matched,True
64,2,0,0.4,0,high,64.0,7.211245962306883,0.08539935481495231,64.0,64.00000000000006,8.881784197001248e-16,matched,True
65,2,3,0.4,0,low,4.0,33.57374066426775,3.4112114616897666,4.0,4.000000000000001,2.220446049250313e-16,matched,True
65,2,3,0.4,0,middle,16.0,17.88604445263815,0.7028488951889074,16.000000000000004,16.0,2.220446049250313e-16,matched,True
65,2,3,0.4,0,high,64.0,7.83342782569887,0.09926197167232614,64.00000000000001,63.99999999999997,6.66133814775094e-16,matched,True
66,2,6,0.4,0,low,4.0,60.16921112580411,10.119288512538816,4.000000000000001,3.999999999999999,4.440892098500626e-16,matched,True
66,2,6,0.4,0,middle,16.0,22.093155931442972,0.7597543066932193,16.0,16.0,0.0,matched,True
66,2,6,0.4,0,high,64.0,7.971233888257331,0.0941544037724183,64.0,63.99999999999997,4.440892098500627e-16,matched,True
67,2,8,0.4,0,low,4.0,51.738048391660584,6.357755313912211,3.999999999999999,4.0,2.2204460492503136e-16,matched,True
67,2,8,0.4,0,middle,16.0,22.545919325531493,0.7899084958113025,16.0,16.0,0.0,matched,True
67,2,8,0.4,0,high,64.0,8.042401829916626,0.09161239612309782,64.00000000000001,64.00000000000001,0.0,matched,True
68,2,10,0.4,0,low,4.0,21.92461609106995,2.468853599393471,4.0,4.000000000000001,2.220446049250313e-16,matched,True
68,2,10,0.4,0,middle,16.0,13.602702587142883,0.5649600738261624,16.0,16.00000000000001,6.661338147750936e-16,matched,True
68,2,10,0.4,0,high,64.0,6.603773656152644,0.08880438361211251,64.0,64.0,0.0,matched,True
69,2,19,0.4,0,low,4.0,28.79004523928689,4.27617987059879,3.999999999999999,4.000000000000002,6.661338147750939e-16,matched,True
69,2,19,0.4,0,middle,16.0,16.723521838907963,0.6078296105622469,16.0,16.0,0.0,matched,True
69,2,19,0.4,0,high,64.0,7.328081531123345,0.09417527780357335,64.00000000000001,63.999999999999986,4.440892098500626e-16,matched,True
70,2,22,0.4,0,low,4.0,40.25333843831936,7.067617668790181,4.0,4.0,0.0,matched,True
70,2,22,0.4,0,middle,16.0,17.632865088810288,0.576506395019921,16.000000000000004,15.99999999999999,8.881784197001254e-16,matched,True
70,2,22,0.4,0,high,64.0,6.962670859051613,0.08807942217407905,63.999999999999986,64.00000000000001,4.440892098500626e-16,matched,True
71,2,25,0.4,0,low,4.0,31.767918225017,4.0722224830449765,4.000000000000001,4.0,2.220446049250313e-16,matched,True
71,2,25,0.4,0,middle,16.0,18.39456426064112,0.7428814242954189,16.0,16.000000000000007,4.440892098500625e-16,matched,True
71,2,25,0.4,0,high,64.0,7.753779287410598,0.09143304989171486,64.00000000000001,64.00000000000004,4.440892098500624e-16,matched,True
72,2,27,0.4,0,low,4.0,49.36083181851767,6.822422923379534,4.0,4.000000000000001,2.220446049250313e-16,matched,True
72,2,27,0.4,0,middle,16.0,18.812450806599564,0.6509768804326349,15.999999999999996,15.999999999999996,0.0,matched,True
72,2,27,0.4,0,high,64.0,7.364513321815888,0.08928370280081602,64.0,64.00000000000001,2.220446049250313e-16,matched,True
73,2,28,0.4,0,low,4.0,47.042336570002135,6.275716324421886,3.999999999999999,4.0,2.2204460492503136e-16,matched,True
73,2,28,0.4,0,middle,16.0,16.973575363771673,0.5246606686271624,15.999999999999996,16.0,2.2204460492503136e-16,matched,True
73,2,28,0.4,0,high,64.0,6.8022163276133245,0.08614747629234193,63.999999999999986,64.0,2.2204460492503136e-16,matched,True
74,2,29,0.4,0,low,4.0,19.42842028961131,2.4949797618734415,3.999999999999999,4.000000000000002,6.661338147750939e-16,matched,True
74,2,29,0.4,0,middle,16.0,12.669753073623202,0.5457419336088796,16.000000000000004,15.999999999999993,6.66133814775094e-16,matched,True
74,2,29,0.4,0,high,64.0,6.319256624494788,0.08717622588824431,64.00000000000001,63.99999999999997,6.66133814775094e-16,matched,True
75,2,31,0.4,0,low,4.0,32.173591346199814,4.0,4.000000000000001,4.0,2.220446049250313e-16,matched,True
75,2,31,0.4,0,middle,16.0,20.321156292127313,0.9801729592388746,16.0,16.000000000000018,1.1102230246251561e-15,matched,True
75,2,31,0.4,0,high,64.0,8.925559610397954,0.10407595386246737,64.0,63.99999999999997,4.440892098500627e-16,matched,True
76,2,37,0.4,0,low,4.0,42.06220676371268,6.120736445408049,4.000000000000001,4.0,2.220446049250313e-16,matched,True
76,2,37,0.4,0,middle,16.0,21.225828923194115,0.750160268642599,15.999999999999996,15.999999999999993,2.220446049250314e-16,matched,True
76,2,37,0.4,0,high,64.0,8.332759135475737,0.09888524074020166,64.00000000000001,64.0,2.220446049250313e-16,matched,True
77,2,46,0.4,0,low,4.0,26.191486489362312,3.373096170846271,4.0,4.000000000000001,2.220446049250313e-16,matched,True
77,2,46,0.4,0,middle,16.0,15.379869522106997,0.6033757026772193,16.000000000000004,15.999999999999993,6.66133814775094e-16,matched,True
77,2,46,0.4,0,high,64.0,6.939078631174597,0.0859442806445043,64.0,64.00000000000003,4.440892098500625e-16,matched,True
78,2,49,0.4,0,low,4.0,27.275113035454456,3.2435394163175335,4.0,4.0,0.0,matched,True
78,2,49,0.4,0,middle,16.0,16.114697526789357,0.625211505120979,16.00000000000001,16.0,6.661338147750936e-16,matched,True
78,2,49,0.4,0,high,64.0,7.32686906584767,0.0949692883366523,64.00000000000001,64.0,2.220446049250313e-16,matched,True
79,2,50,0.4,0,low,4.0,50.11321639727569,6.357755313912211,4.0,4.0,0.0,matched,True
79,2,50,0.4,0,middle,16.0,22.363369503806545,0.7905694150420945,16.0,16.000000000000004,2.220446049250313e-16,matched,True
79,2,50,0.4,0,high,64.0,8.18444481379484,0.09392591980931514,64.0,64.00000000000004,6.661338147750936e-16,matched,True
80,2,58,0.4,0,low,4.0,35.76095554414878,4.437601569801835,4.000000000000002,4.0,4.440892098500625e-16,matched,True
80,2,58,0.4,0,middle,16.0,18.710692925535902,0.7067125203356088,15.999999999999996,16.0,2.2204460492503136e-16,matched,True
80,2,58,0.4,0,high,64.0,7.876328614394409,0.09761274583128748,64.00000000000001,63.99999999999997,6.66133814775094e-16,matched,True
81,2,62,0.4,0,low,4.0,42.067476429080415,6.822422923379534,3.999999999999999,4.0,2.2204460492503136e-16,matched,True
81,2,62,0.4,0,middle,16.0,21.284087829059203,0.7535299271278562,16.000000000000007,16.0,4.440892098500625e-16,matched,True
81,2,62,0.4,0,high,64.0,8.185801571820939,0.10083083222845773,64.00000000000001,64.00000000000007,8.881784197001246e-16,matched,True
82,2,67,0.4,0,low,4.0,42.180958038532566,5.613171323564988,4.0,4.0,0.0,matched,True
82,2,67,0.4,0,middle,16.0,19.895728989056217,0.6682750324943222,16.000000000000004,15.999999999999993,6.66133814775094e-16,matched,True
82,2,67,0.4,0,high,64.0,8.166984600915118,0.10430882580353829,64.00000000000001,64.00000000000001,0.0,matched,True
83,2,68,0.4,0,low,4.0,58.65878556639922,8.552359741197577,4.0,4.0,0.0,matched,True
83,2,68,0.4,0,middle,16.0,16.764901471273845,0.5483118811101304,15.999999999999993,16.0,4.440892098500627e-16,matched,True
83,2,68,0.4,0,high,64.0,6.798197958722154,0.08538839668076892,64.0,63.99999999999996,6.661338147750941e-16,matched,True
84,2,69,0.4,0,low,4.0,26.861234246553636,2.7069115804020063,3.999999999999999,4.0,2.2204460492503136e-16,matched,True
84,2,69,0.4,0,middle,16.0,15.95345334391721,0.6888892626353353,16.0,16.000000000000004,2.220446049250313e-16,matched,True
84,2,69,0.4,0,high,64.0,7.291069707945482,0.0914644773503579,64.00000000000001,63.999999999999986,4.440892098500626e-16,matched,True
85,2,72,0.4,0,low,4.0,53.89048389671649,6.047431568147637,3.999999999999999,4.000000000000002,6.661338147750939e-16,matched,True
85,2,72,0.4,0,middle,16.0,21.962216655221557,0.7654713847252186,16.0,15.99999999999999,6.661338147750941e-16,matched,True
85,2,72,0.4,0,high,64.0,8.100352478842794,0.09695351811016478,64.0,63.999999999999986,2.2204460492503136e-16,matched,True
86,2,75,0.4,0,low,4.0,44.09730170502311,5.333333333333329,4.0,4.000000000000001,2.220446049250313e-16,matched,True
86,2,75,0.4,0,middle,16.0,22.94956898406629,1.0061954971729268,16.000000000000004,16.0,2.220446049250313e-16,matched,True
86,2,75,0.4,0,high,64.0,8.597026544019258,0.10077330140249963,64.0,63.99999999999997,4.440892098500627e-16,matched,True
87,2,76,0.4,0,low,4.0,35.510593072901315,4.525483399593902,3.999999999999999,4.000000000000001,4.440892098500626e-16,matched,True
87,2,76,0.4,0,middle,16.0,17.3709181192324,0.6375998551737636,16.000000000000004,16.0,2.220446049250313e-16,matched,True
87,2,76,0.4,0,high,64.0,7.318896933720383,0.09199251824609503,64.0,64.00000000000001,2.220446049250313e-16,matched,True
88,2,78,0.4,0,low,4.0,40.32172358049462,5.842373946721773,3.999999999999999,4.000000000000001,4.440892098500626e-16,matched,True
88,2,78,0.4,0,middle,16.0,19.83951674493288,0.7620127645648695,16.0,15.999999999999996,2.2204460492503136e-16,matched,True
88,2,78,0.4,0,high,64.0,7.410257928474735,0.08504056928724889,64.0,64.0,0.0,matched,True
89,2,81,0.4,0,low,4.0,34.90994089191936,3.93892771133865,3.9999999999999982,4.0,4.440892098500627e-16,matched,True
89,2,81,0.4,0,middle,16.0,18.947462571073814,0.7443873683187769,16.000000000000004,15.99999999999999,8.881784197001254e-16,matched,True
89,2,81,0.4,0,high,64.0,7.916636302437377,0.09432876422359052,64.0,64.00000000000004,6.661338147750936e-16,matched,True
90,2,84,0.4,0,low,4.0,34.128632690163656,4.752708206288036,4.000000000000001,4.0,2.220446049250313e-16,matched,True
90,2,84,0.4,0,middle,16.0,18.54107775887892,0.714411495345534,16.000000000000007,15.999999999999996,6.661338147750939e-16,matched,True
90,2,84,0.4,0,high,64.0,7.579710757020411,0.0921770993586335,64.0,64.0,0.0,matched,True
91,2,89,0.4,0,low,4.0,27.4013302245221,2.764378961860352,3.999999999999999,4.0,2.2204460492503136e-16,matched,True
91,2,89,0.4,0,middle,16.0,14.558795105592694,0.5102027988106466,15.999999999999996,16.0,2.2204460492503136e-16,matched,True
91,2,89,0.4,0,high,64.0,6.415942614377421,0.08423025517811916,64.0,64.0,0.0,matched,True
92,2,92,0.4,0,low,4.0,68.80324891673469,10.975909449120564,4.000000000000001,4.000000000000001,0.0,matched,True
92,2,92,0.4,0,middle,16.0,20.873270187839694,0.6422302707988758,16.000000000000004,16.0,2.220446049250313e-16,matched,True
92,2,92,0.4,0,high,64.0,7.172893269738246,0.08432821904049415,64.0,64.00000000000001,2.220446049250313e-16,matched,True
93,2,94,0.4,0,low,4.0,35.78025983226719,4.937707198786942,3.999999999999999,4.0,2.2204460492503136e-16,matched,True
93,2,94,0.4,0,middle,16.0,20.45175898926231,0.8687444855261387,15.999999999999996,16.0,2.2204460492503136e-16,matched,True
93,2,94,0.4,0,high,64.0,8.377330883823241,0.10073519232644346,64.00000000000001,64.00000000000003,2.220446049250312e-16,matched,True
94,2,97,0.4,0,low,4.0,28.610776670976378,3.7199244398022167,4.0,4.000000000000001,2.220446049250313e-16,matched,True
94,2,97,0.4,0,middle,16.0,15.771546300639507,0.6126716648539876,16.0,15.999999999999993,4.440892098500627e-16,matched,True
94,2,97,0.4,0,high,64.0,6.9956462798769685,0.08788242605057699,63.999999999999986,63.999999999999986,0.0,matched,True
95,2,98,0.4,0,low,4.0,37.77082404881499,4.937707198786942,4.000000000000001,4.000000000000001,0.0,matched,True
95,2,98,0.4,0,middle,16.0,20.363087234981176,0.7699117546742142,16.000000000000004,15.999999999999993,6.66133814775094e-16,matched,True
95,2,98,0.4,0,high,64.0,8.154702426566558,0.09701603341389187,64.00000000000003,64.0,4.440892098500625e-16,matched,True
0,3,3,0.1,0,low,4.0,5.937436845500272,0.667865882343678,4.0,4.0,0.0,matched,True
0,3,3,0.1,0,middle,16.0,4.401479421236773,0.26279177765053285,16.000000000000007,16.000000000000014,4.440892098500623e-16,matched,True
0,3,3,0.1,0,high,64.0,2.7708155545310627,0.0652516103455005,64.0,63.999999999999986,2.2204460492503136e-16,matched,True
1,3,5,0.1,0,low,4.0,6.033467475214186,0.6750412668875234,4.000000000000001,4.0,2.220446049250313e-16,matched,True
1,3,5,0.1,0,middle,16.0,4.469502490988625,0.26637455475377525,16.00000000000001,16.000000000000004,4.440892098500624e-16,matched,True
1,3,5,0.1,0,high,64.0,2.809963051420994,0.06561738865639952,64.00000000000001,63.99999999999997,6.66133814775094e-16,matched,True
2,3,8,0.1,0,low,4.0,5.9276090818539595,0.663065998483592,4.000000000000002,3.9999999999999982,8.881784197001252e-16,matched,True
2,3,8,0.1,0,middle,16.0,4.3913780148153645,0.25497180164180583,16.000000000000004,15.999999999999986,1.110223024625157e-15,matched,True
2,3,8,0.1,0,high,64.0,2.7618988391807378,0.06537524636959113,64.00000000000004,64.00000000000004,0.0,matched,True
3,3,10,0.1,0,low,4.0,5.858899744470739,0.6593618096594334,4.000000000000001,3.9999999999999964,1.110223024625157e-15,matched,True
3,3,10,0.1,0,middle,16.0,4.343222430194135,0.25152755930151516,15.999999999999993,16.000000000000018,1.5543122344752186e-15,matched,True
3,3,10,0.1,0,high,64.0,2.736588797186979,0.06537839523744537,63.999999999999986,63.99999999999983,2.442490654175348e-15,matched,True
4,3,12,0.1,0,low,4.0,5.958977955746083,0.6792058843135398,4.000000000000002,3.9999999999999973,1.1102230246251567e-15,matched,True
4,3,12,0.1,0,middle,16.0,4.409015796904788,0.25780221687041005,15.999999999999996,16.0,2.2204460492503136e-16,matched,True
4,3,12,0.1,0,high,64.0,2.763392222067907,0.06333765770559065,64.00000000000001,63.99999999999996,8.881784197001254e-16,matched,True
5,3,13,0.1,0,low,4.0,6.0450629566170075,0.6881139055118783,4.000000000000001,4.0,2.220446049250313e-16,matched,True
5,3,13,0.1,0,middle,16.0,4.480098128787414,0.26634133705701046,16.00000000000001,15.999999999999996,8.88178419700125e-16,matched,True
5,3,13,0.1,0,high,64.0,2.8171971814383987,0.06613301981457455,63.999999999999986,64.0,2.2204460492503136e-16,matched,True
6,3,14,0.1,0,low,4.0,5.820668741789733,0.6539060470918203,3.9999999999999982,4.000000000000001,6.66133814775094e-16,matched,True
6,3,14,0.1,0,middle,16.0,4.313644027506979,0.25728205764721324,16.000000000000007,15.999999999999993,8.881784197001252e-16,matched,True
6,3,14,0.1,0,high,64.0,2.71323919397207,0.06380920344574581,64.0,63.999999999999886,1.776356839400252e-15,matched,True
7,3,19,0.1,0,low,4.0,5.906317341541043,0.6696573504045451,3.999999999999999,4.000000000000001,4.440892098500626e-16,matched,True
7,3,19,0.1,0,middle,16.0,4.376317436746822,0.2566506642683965,16.000000000000014,15.999999999999993,1.3322676295501877e-15,matched,True
7,3,19,0.1,0,high,64.0,2.7515366807700055,0.06580162357022079,63.999999999999986,63.999999999999915,1.1102230246251573e-15,matched,True
8,3,22,0.1,0,low,4.0,5.966303427951695,0.667781175515362,3.999999999999999,4.000000000000002,6.661338147750939e-16,matched,True
8,3,22,0.1,0,middle,16.0,4.41941749664962,0.25746848124069865,15.99999999999999,15.999999999999986,2.220446049250315e-16,matched,True
8,3,22,0.1,0,high,64.0,2.7794140269972036,0.06530327468225314,64.0,63.99999999999997,4.440892098500627e-16,matched,True
9,3,29,0.1,0,low,4.0,5.967510605701583,0.660221985381637,4.0,4.0,0.0,matched,True
9,3,29,0.1,0,middle,16.0,4.409780274628957,0.25089359277949397,16.000000000000004,15.999999999999996,4.440892098500626e-16,matched,True
9,3,29,0.1,0,high,64.0,2.756937299112495,0.0623650821463817,64.0,64.00000000000003,4.440892098500625e-16,matched,True
10,3,30,0.1,0,low,4.0,5.98352835928032,0.6692689706878442,3.9999999999999982,4.000000000000001,6.66133814775094e-16,matched,True
10,3,30,0.1,0,middle,16.0,4.442103256840506,0.27159804521405406,15.999999999999993,16.000000000000004,6.66133814775094e-16,matched,True
10,3,30,0.1,0,high,64.0,2.805883555219726,0.06818217871255738,64.0,63.99999999999997,4.440892098500627e-16,matched,True
11,3,34,0.1,0,low,4.0,5.787836221740541,0.6512361719019939,4.0,3.999999999999999,2.2204460492503136e-16,matched,True
11,3,34,0.1,0,middle,16.0,4.300981317129116,0.2622833343428888,15.999999999999993,15.99999999999999,2.2204460492503146e-16,matched,True
11,3,34,0.1,0,high,64.0,2.72413754713555,0.06777777010183067,64.00000000000001,63.999999999999915,1.55431223447522e-15,matched,True
12,3,35,0.1,0,low,4.0,6.043905660877524,0.6899463984061818,4.0,4.0,0.0,matched,True
12,3,35,0.1,0,middle,16.0,4.48027314852019,0.2597112617851385,16.000000000000007,16.000000000000004,2.220446049250312e-16,matched,True
12,3,35,0.1,0,high,64.0,2.820963961976738,0.06755679230547695,64.0,64.00000000000006,8.881784197001248e-16,matched,True
13,3,42,0.1,0,low,4.0,5.961905299156526,0.6625204029652547,4.000000000000001,3.999999999999999,4.440892098500626e-16,matched,True
13,3,42,0.1,0,middle,16.0,4.425329479581969,0.26255392973142344,16.0,15.999999999999993,4.440892098500627e-16,matched,True
13,3,42,0.1,0,high,64.0,2.7962574615851796,0.06895302781025792,64.00000000000003,64.00000000000004,2.220446049250312e-16,matched,True
14,3,46,0.1,0,low,4.0,6.025743853658703,0.66966293644523,4.0,4.000000000000002,4.440892098500625e-16,matched,True
14,3,46,0.1,0,middle,16.0,4.460671905636158,0.2633327176719119,16.0,15.999999999999996,2.2204460492503136e-16,matched,True
14,3,46,0.1,0,high,64.0,2.7986872624418027,0.06462928120706314,64.0,64.00000000000003,4.440892098500625e-16,matched,True
15,3,47,0.1,0,low,4.0,6.011565253633802,0.6719824253048504,3.999999999999999,3.9999999999999973,4.440892098500628e-16,matched,True
15,3,47,0.1,0,middle,16.0,4.46046314434361,0.25737737636039615,15.999999999999993,16.000000000000057,3.996802888650557e-15,matched,True
15,3,47,0.1,0,high,64.0,2.817185804054141,0.06960470195643118,63.999999999999986,63.999999999999915,1.1102230246251573e-15,matched,True
16,3,49,0.1,0,low,4.0,5.907006609498763,0.6632461121668528,3.9999999999999982,3.999999999999999,2.220446049250314e-16,matched,True
16,3,49,0.1,0,middle,16.0,4.388385315480943,0.26947355753785196,15.999999999999996,16.000000000000032,2.220446049250311e-15,matched,True
16,3,49,0.1,0,high,64.0,2.7771067525487867,0.0693128779818746,63.99999999999997,64.00000000000011,2.2204460492503115e-15,matched,True
17,3,55,0.1,0,low,4.0,5.910700676786961,0.6664383483385672,4.0,4.000000000000001,2.220446049250313e-16,matched,True
17,3,55,0.1,0,middle,16.0,4.384607416139838,0.26534781188349466,15.999999999999996,15.999999999999993,2.220446049250314e-16,matched,True
17,3,55,0.1,0,high,64.0,2.7646789525405246,0.06610878420751837,64.00000000000003,63.999999999999986,6.661338147750939e-16,matched,True
18,3,56,0.1,0,low,4.0,6.007971430984384,0.679687233774946,4.000000000000001,4.000000000000001,0.0,matched,True
18,3,56,0.1,0,middle,16.0,4.454799407106719,0.25934725517700796,16.00000000000001,16.000000000000004,4.440892098500624e-16,matched,True
18,3,56,0.1,0,high,64.0,2.806859585478483,0.06804138174397761,64.00000000000004,64.0,6.661338147750936e-16,matched,True
19,3,61,0.1,0,low,4.0,5.950868038881351,0.6706286253721414,3.999999999999999,4.0,2.2204460492503136e-16,matched,True
